judge,key,family,model_key,method_label,ref_score,cand_score,delta
moonshotai.kimi-k2.5,compound_turn_003|semantic_retrieval|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,compound_turn,response_b,semantic_retrieval@1024,0.5,0.5,0.0
moonshotai.kimi-k2.5,compound_turn_009|oracle_dag|-|us.anthropic.claude-sonnet-4-6,compound_turn,response_a,oracle_dag,0.5,0.5,0.0
moonshotai.kimi-k2.5,compound_turn_002|sliding_window|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,compound_turn,response_b,sliding_window@1024,0.5,0.5,0.0
moonshotai.kimi-k2.5,compound_turn_006|oracle_tree|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,compound_turn,response_b,oracle_tree,0.3333,0.3333,0.0
moonshotai.kimi-k2.5,compound_turn_012|semantic_retrieval|1024|us.anthropic.claude-sonnet-4-6,compound_turn,response_a,semantic_retrieval@1024,1.0,0.75,-0.25
moonshotai.kimi-k2.5,compound_turn_014|sliding_window|1024|us.anthropic.claude-sonnet-4-6,compound_turn,response_a,sliding_window@1024,1.0,1.0,0.0
moonshotai.kimi-k2.5,compound_turn_010|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,compound_turn,response_b,full_history,1.0,1.0,0.0
moonshotai.kimi-k2.5,compound_turn_001|oracle_tree|-|us.anthropic.claude-sonnet-4-6,compound_turn,response_a,oracle_tree,0.25,0.25,0.0
moonshotai.kimi-k2.5,compound_turn_004|full_history|-|us.anthropic.claude-sonnet-4-6,compound_turn,response_a,full_history,1.0,0.6667,-0.3333
moonshotai.kimi-k2.5,compound_turn_015|oracle_dag|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,compound_turn,response_b,oracle_dag,0.25,0.25,0.0
moonshotai.kimi-k2.5,compound_turn_013|semantic_retrieval|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,compound_turn,response_b,semantic_retrieval@1024,0.25,0.25,0.0
moonshotai.kimi-k2.5,compound_turn_011|oracle_dag|-|us.anthropic.claude-sonnet-4-6,compound_turn,response_a,oracle_dag,1.0,0.75,-0.25
moonshotai.kimi-k2.5,compound_turn_005|sliding_window|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,compound_turn,response_b,sliding_window@1024,1.0,1.0,0.0
moonshotai.kimi-k2.5,compound_turn_008|oracle_tree|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,compound_turn,response_b,oracle_tree,0.5,0.5,0.0
moonshotai.kimi-k2.5,compound_turn_010|oracle_tree|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,compound_turn,response_b,oracle_tree,1.0,1.0,0.0
moonshotai.kimi-k2.5,constraint_retention_005|sliding_window|1024|us.anthropic.claude-sonnet-4-6,constraint_retention,response_a,sliding_window@1024,0.6667,0.0,-0.6667
moonshotai.kimi-k2.5,constraint_retention_012|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention,response_b,full_history,0.6667,1.0,0.3333
moonshotai.kimi-k2.5,constraint_retention_011|semantic_retrieval|1024|us.anthropic.claude-sonnet-4-6,constraint_retention,response_a,semantic_retrieval@1024,1.0,1.0,0.0
moonshotai.kimi-k2.5,constraint_retention_008|semantic_retrieval|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention,response_b,semantic_retrieval@1024,1.0,1.0,0.0
moonshotai.kimi-k2.5,constraint_retention_003|oracle_dag|-|us.anthropic.claude-sonnet-4-6,constraint_retention,response_a,oracle_dag,1.0,1.0,0.0
moonshotai.kimi-k2.5,constraint_retention_010|oracle_tree|-|us.anthropic.claude-sonnet-4-6,constraint_retention,response_a,oracle_tree,1.0,1.0,0.0
moonshotai.kimi-k2.5,constraint_retention_009|sliding_window|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention,response_b,sliding_window@1024,0.25,0.0,-0.25
moonshotai.kimi-k2.5,constraint_retention_004|oracle_tree|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention,response_b,oracle_tree,1.0,1.0,0.0
moonshotai.kimi-k2.5,constraint_retention_006|oracle_dag|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention,response_b,oracle_dag,1.0,0.25,-0.75
moonshotai.kimi-k2.5,constraint_retention_002|full_history|-|us.anthropic.claude-sonnet-4-6,constraint_retention,response_a,full_history,1.0,1.0,0.0
moonshotai.kimi-k2.5,constraint_retention_007|sliding_window|1024|us.anthropic.claude-sonnet-4-6,constraint_retention,response_a,sliding_window@1024,0.3333,0.0,-0.3333
moonshotai.kimi-k2.5,constraint_retention_001|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention,response_b,full_history,1.0,1.0,0.0
moonshotai.kimi-k2.5,constraint_retention_005|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention,response_b,full_history,1.0,1.0,0.0
moonshotai.kimi-k2.5,continuation_001|sliding_window|1024|us.anthropic.claude-sonnet-4-6,continuation,response_a,sliding_window@1024,1.0,1.0,0.0
moonshotai.kimi-k2.5,continuation_004|oracle_dag|-|us.anthropic.claude-sonnet-4-6,continuation,response_a,oracle_dag,1.0,1.0,0.0
moonshotai.kimi-k2.5,continuation_005|oracle_tree|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,continuation,response_b,oracle_tree,1.0,1.0,0.0
moonshotai.kimi-k2.5,continuation_003|semantic_retrieval|1024|us.anthropic.claude-sonnet-4-6,continuation,response_a,semantic_retrieval@1024,1.0,1.0,0.0
moonshotai.kimi-k2.5,continuation_006|sliding_window|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,continuation,response_b,sliding_window@1024,1.0,1.0,0.0
moonshotai.kimi-k2.5,continuation_009|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,continuation,response_b,full_history,1.0,1.0,0.0
moonshotai.kimi-k2.5,continuation_008|oracle_tree|-|us.anthropic.claude-sonnet-4-6,continuation,response_a,oracle_tree,1.0,1.0,0.0
moonshotai.kimi-k2.5,continuation_007|oracle_dag|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,continuation,response_b,oracle_dag,0.5,0.5,0.0
moonshotai.kimi-k2.5,continuation_002|semantic_retrieval|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,continuation,response_b,semantic_retrieval@1024,1.0,1.0,0.0
moonshotai.kimi-k2.5,continuation_010|full_history|-|us.anthropic.claude-sonnet-4-6,continuation,response_a,full_history,0.5,0.5,0.0
moonshotai.kimi-k2.5,continuation_008|full_history|-|us.anthropic.claude-sonnet-4-6,continuation,response_a,full_history,1.0,1.0,0.0
moonshotai.kimi-k2.5,join_then_split_006|oracle_dag|-|us.anthropic.claude-sonnet-4-6,join_then_split,response_a,oracle_dag,1.0,1.0,0.0
moonshotai.kimi-k2.5,join_then_split_003|semantic_retrieval|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,join_then_split,response_b,semantic_retrieval@1024,1.0,1.0,0.0
moonshotai.kimi-k2.5,join_then_split_007|oracle_tree|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,join_then_split,response_b,oracle_tree,1.0,0.6667,-0.3333
moonshotai.kimi-k2.5,join_then_split_008|full_history|-|us.anthropic.claude-sonnet-4-6,join_then_split,response_a,full_history,1.0,0.75,-0.25
moonshotai.kimi-k2.5,join_then_split_001|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,join_then_split,response_b,full_history,1.0,1.0,0.0
moonshotai.kimi-k2.5,join_then_split_010|semantic_retrieval|1024|us.anthropic.claude-sonnet-4-6,join_then_split,response_a,semantic_retrieval@1024,1.0,1.0,0.0
moonshotai.kimi-k2.5,join_then_split_002|oracle_tree|-|us.anthropic.claude-sonnet-4-6,join_then_split,response_a,oracle_tree,0.5,0.5,0.0
moonshotai.kimi-k2.5,join_then_split_009|sliding_window|1024|us.anthropic.claude-sonnet-4-6,join_then_split,response_a,sliding_window@1024,0.5,0.5,0.0
moonshotai.kimi-k2.5,join_then_split_004|sliding_window|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,join_then_split,response_b,sliding_window@1024,0.75,0.75,0.0
moonshotai.kimi-k2.5,join_then_split_005|oracle_dag|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,join_then_split,response_b,oracle_dag,1.0,1.0,0.0
moonshotai.kimi-k2.5,join_then_split_010|oracle_dag|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,join_then_split,response_b,oracle_dag,1.0,1.0,0.0
moonshotai.kimi-k2.5,knowledge_update_008|oracle_dag|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,knowledge_update,response_b,oracle_dag,1.0,1.0,0.0
moonshotai.kimi-k2.5,knowledge_update_004|full_history|-|us.anthropic.claude-sonnet-4-6,knowledge_update,response_a,full_history,1.0,1.0,0.0
moonshotai.kimi-k2.5,knowledge_update_007|semantic_retrieval|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,knowledge_update,response_b,semantic_retrieval@1024,1.0,1.0,0.0
moonshotai.kimi-k2.5,knowledge_update_005|semantic_retrieval|1024|us.anthropic.claude-sonnet-4-6,knowledge_update,response_a,semantic_retrieval@1024,1.0,1.0,0.0
moonshotai.kimi-k2.5,knowledge_update_002|sliding_window|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,knowledge_update,response_b,sliding_window@1024,0.0,0.25,0.25
moonshotai.kimi-k2.5,knowledge_update_009|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,knowledge_update,response_b,full_history,1.0,1.0,0.0
moonshotai.kimi-k2.5,knowledge_update_006|oracle_dag|-|us.anthropic.claude-sonnet-4-6,knowledge_update,response_a,oracle_dag,1.0,1.0,0.0
moonshotai.kimi-k2.5,knowledge_update_012|oracle_tree|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,knowledge_update,response_b,oracle_tree,1.0,1.0,0.0
moonshotai.kimi-k2.5,knowledge_update_010|sliding_window|1024|us.anthropic.claude-sonnet-4-6,knowledge_update,response_a,sliding_window@1024,0.25,0.25,0.0
moonshotai.kimi-k2.5,knowledge_update_001|oracle_tree|-|us.anthropic.claude-sonnet-4-6,knowledge_update,response_a,oracle_tree,1.0,1.0,0.0
moonshotai.kimi-k2.5,knowledge_update_011|oracle_dag|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,knowledge_update,response_b,oracle_dag,0.3333,0.3333,0.0
moonshotai.kimi-k2.5,knowledge_update_003|full_history|-|us.anthropic.claude-sonnet-4-6,knowledge_update,response_a,full_history,1.0,1.0,0.0
moonshotai.kimi-k2.5,knowledge_update_009|full_history|-|us.anthropic.claude-sonnet-4-6,knowledge_update,response_a,full_history,1.0,1.0,0.0
moonshotai.kimi-k2.5,long_noisy_side_thread_002|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,long_noisy_side_thread,response_b,full_history,1.0,1.0,0.0
moonshotai.kimi-k2.5,long_noisy_side_thread_008|sliding_window|1024|us.anthropic.claude-sonnet-4-6,long_noisy_side_thread,response_a,sliding_window@1024,0.0,0.25,0.25
moonshotai.kimi-k2.5,long_noisy_side_thread_003|oracle_tree|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,long_noisy_side_thread,response_b,oracle_tree,0.75,0.5,-0.25
moonshotai.kimi-k2.5,long_noisy_side_thread_006|oracle_dag|-|us.anthropic.claude-sonnet-4-6,long_noisy_side_thread,response_a,oracle_dag,0.75,0.75,0.0
moonshotai.kimi-k2.5,long_noisy_side_thread_004|full_history|-|us.anthropic.claude-sonnet-4-6,long_noisy_side_thread,response_a,full_history,1.0,1.0,0.0
moonshotai.kimi-k2.5,long_noisy_side_thread_010|oracle_dag|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,long_noisy_side_thread,response_b,oracle_dag,0.3333,0.3333,0.0
moonshotai.kimi-k2.5,long_noisy_side_thread_007|sliding_window|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,long_noisy_side_thread,response_b,sliding_window@1024,0.0,0.25,0.25
moonshotai.kimi-k2.5,long_noisy_side_thread_005|oracle_tree|-|us.anthropic.claude-sonnet-4-6,long_noisy_side_thread,response_a,oracle_tree,1.0,0.75,-0.25
moonshotai.kimi-k2.5,long_noisy_side_thread_001|semantic_retrieval|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,long_noisy_side_thread,response_b,semantic_retrieval@1024,0.75,0.75,0.0
moonshotai.kimi-k2.5,long_noisy_side_thread_009|semantic_retrieval|1024|us.anthropic.claude-sonnet-4-6,long_noisy_side_thread,response_a,semantic_retrieval@1024,1.0,0.75,-0.25
moonshotai.kimi-k2.5,long_noisy_side_thread_001|semantic_retrieval|1024|us.anthropic.claude-sonnet-4-6,long_noisy_side_thread,response_a,semantic_retrieval@1024,1.0,1.0,0.0
moonshotai.kimi-k2.5,new_root_005|sliding_window|1024|us.anthropic.claude-sonnet-4-6,new_root,response_a,sliding_window@1024,0.75,0.5,-0.25
moonshotai.kimi-k2.5,new_root_001|full_history|-|us.anthropic.claude-sonnet-4-6,new_root,response_a,full_history,1.0,0.6667,-0.3333
moonshotai.kimi-k2.5,new_root_008|semantic_retrieval|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,new_root,response_b,semantic_retrieval@1024,0.3333,0.0,-0.3333
moonshotai.kimi-k2.5,new_root_007|oracle_dag|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,new_root,response_b,oracle_dag,0.6667,0.6667,0.0
moonshotai.kimi-k2.5,new_root_003|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,new_root,response_b,full_history,0.3333,0.3333,0.0
moonshotai.kimi-k2.5,new_root_004|semantic_retrieval|1024|us.anthropic.claude-sonnet-4-6,new_root,response_a,semantic_retrieval@1024,1.0,1.0,0.0
moonshotai.kimi-k2.5,new_root_006|sliding_window|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,new_root,response_b,sliding_window@1024,0.3333,0.3333,0.0
moonshotai.kimi-k2.5,new_root_002|oracle_dag|-|us.anthropic.claude-sonnet-4-6,new_root,response_a,oracle_dag,1.0,1.0,0.0
moonshotai.kimi-k2.5,new_root_003|oracle_dag|-|us.anthropic.claude-sonnet-4-6,new_root,response_a,oracle_dag,1.0,1.0,0.0
moonshotai.kimi-k2.5,resume_009|oracle_tree|-|us.anthropic.claude-sonnet-4-6,resume,response_a,oracle_tree,1.0,1.0,0.0
moonshotai.kimi-k2.5,resume_004|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,resume,response_b,full_history,1.0,1.0,0.0
moonshotai.kimi-k2.5,resume_003|oracle_tree|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,resume,response_b,oracle_tree,0.6667,0.6667,0.0
moonshotai.kimi-k2.5,resume_008|semantic_retrieval|1024|us.anthropic.claude-sonnet-4-6,resume,response_a,semantic_retrieval@1024,1.0,1.0,0.0
moonshotai.kimi-k2.5,resume_006|sliding_window|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,resume,response_b,sliding_window@1024,0.75,0.75,0.0
moonshotai.kimi-k2.5,resume_014|oracle_dag|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,resume,response_b,oracle_dag,0.3333,0.3333,0.0
moonshotai.kimi-k2.5,resume_013|full_history|-|us.anthropic.claude-sonnet-4-6,resume,response_a,full_history,0.75,0.75,0.0
moonshotai.kimi-k2.5,resume_002|oracle_dag|-|us.anthropic.claude-sonnet-4-6,resume,response_a,oracle_dag,1.0,1.0,0.0
moonshotai.kimi-k2.5,resume_011|sliding_window|1024|us.anthropic.claude-sonnet-4-6,resume,response_a,sliding_window@1024,1.0,0.75,-0.25
moonshotai.kimi-k2.5,resume_010|semantic_retrieval|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,resume,response_b,semantic_retrieval@1024,1.0,1.0,0.0
moonshotai.kimi-k2.5,resume_001|oracle_tree|-|us.anthropic.claude-sonnet-4-6,resume,response_a,oracle_tree,1.0,1.0,0.0
moonshotai.kimi-k2.5,resume_012|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,resume,response_b,full_history,1.0,1.0,0.0
moonshotai.kimi-k2.5,resume_015|oracle_tree|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,resume,response_b,oracle_tree,1.0,1.0,0.0
moonshotai.kimi-k2.5,resume_005|semantic_retrieval|1024|us.anthropic.claude-sonnet-4-6,resume,response_a,semantic_retrieval@1024,1.0,0.6667,-0.3333
moonshotai.kimi-k2.5,resume_007|sliding_window|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,resume,response_b,sliding_window@1024,0.3333,0.3333,0.0
moonshotai.kimi-k2.5,resume_009|semantic_retrieval|1024|us.anthropic.claude-sonnet-4-6,resume,response_a,semantic_retrieval@1024,1.0,1.0,0.0
moonshotai.kimi-k2.5,resume_006|semantic_retrieval|1024|us.anthropic.claude-sonnet-4-6,resume,response_a,semantic_retrieval@1024,1.0,1.0,0.0
moonshotai.kimi-k2.5,semantic_decoy_005|oracle_tree|-|us.anthropic.claude-sonnet-4-6,semantic_decoy,response_a,oracle_tree,0.75,0.75,0.0
moonshotai.kimi-k2.5,semantic_decoy_010|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy,response_b,full_history,1.0,1.0,0.0
moonshotai.kimi-k2.5,semantic_decoy_002|sliding_window|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy,response_b,sliding_window@1024,0.0,0.0,0.0
moonshotai.kimi-k2.5,semantic_decoy_011|full_history|-|us.anthropic.claude-sonnet-4-6,semantic_decoy,response_a,full_history,1.0,1.0,0.0
moonshotai.kimi-k2.5,semantic_decoy_004|semantic_retrieval|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy,response_b,semantic_retrieval@1024,1.0,1.0,0.0
moonshotai.kimi-k2.5,semantic_decoy_001|sliding_window|1024|us.anthropic.claude-sonnet-4-6,semantic_decoy,response_a,sliding_window@1024,1.0,0.5,-0.5
moonshotai.kimi-k2.5,semantic_decoy_012|oracle_tree|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy,response_b,oracle_tree,1.0,1.0,0.0
moonshotai.kimi-k2.5,semantic_decoy_008|semantic_retrieval|1024|us.anthropic.claude-sonnet-4-6,semantic_decoy,response_a,semantic_retrieval@1024,1.0,1.0,0.0
moonshotai.kimi-k2.5,semantic_decoy_003|oracle_dag|-|us.anthropic.claude-sonnet-4-6,semantic_decoy,response_a,oracle_dag,1.0,1.0,0.0
moonshotai.kimi-k2.5,semantic_decoy_009|oracle_dag|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy,response_b,oracle_dag,1.0,1.0,0.0
moonshotai.kimi-k2.5,semantic_decoy_006|oracle_tree|-|us.anthropic.claude-sonnet-4-6,semantic_decoy,response_a,oracle_tree,1.0,0.75,-0.25
moonshotai.kimi-k2.5,semantic_decoy_007|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy,response_b,full_history,0.6667,1.0,0.3333
moonshotai.kimi-k2.5,semantic_decoy_001|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy,response_b,full_history,0.5,0.5,0.0
moonshotai.kimi-k2.5,three_way_join_003|sliding_window|1024|us.anthropic.claude-sonnet-4-6,three_way_join,response_a,sliding_window@1024,0.25,0.25,0.0
moonshotai.kimi-k2.5,three_way_join_006|sliding_window|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,three_way_join,response_b,sliding_window@1024,1.0,1.0,0.0
moonshotai.kimi-k2.5,three_way_join_001|oracle_dag|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,three_way_join,response_b,oracle_dag,1.0,1.0,0.0
moonshotai.kimi-k2.5,three_way_join_007|semantic_retrieval|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,three_way_join,response_b,semantic_retrieval@1024,1.0,0.75,-0.25
moonshotai.kimi-k2.5,three_way_join_002|semantic_retrieval|1024|us.anthropic.claude-sonnet-4-6,three_way_join,response_a,semantic_retrieval@1024,1.0,0.75,-0.25
moonshotai.kimi-k2.5,three_way_join_008|oracle_tree|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,three_way_join,response_b,oracle_tree,0.25,0.25,0.0
moonshotai.kimi-k2.5,three_way_join_004|oracle_dag|-|us.anthropic.claude-sonnet-4-6,three_way_join,response_a,oracle_dag,0.25,0.25,0.0
moonshotai.kimi-k2.5,three_way_join_005|oracle_tree|-|us.anthropic.claude-sonnet-4-6,three_way_join,response_a,oracle_tree,0.25,0.25,0.0
moonshotai.kimi-k2.5,three_way_join_007|oracle_tree|-|us.anthropic.claude-sonnet-4-6,three_way_join,response_a,oracle_tree,1.0,0.25,-0.75
moonshotai.kimi-k2.5,topic_fork_005|sliding_window|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,topic_fork,response_b,sliding_window@1024,1.0,0.5,-0.5
moonshotai.kimi-k2.5,topic_fork_001|oracle_tree|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,topic_fork,response_b,oracle_tree,0.75,1.0,0.25
moonshotai.kimi-k2.5,topic_fork_002|semantic_retrieval|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,topic_fork,response_b,semantic_retrieval@1024,0.75,0.75,0.0
moonshotai.kimi-k2.5,topic_fork_007|oracle_dag|-|us.anthropic.claude-sonnet-4-6,topic_fork,response_a,oracle_dag,0.75,0.75,0.0
moonshotai.kimi-k2.5,topic_fork_006|sliding_window|1024|us.anthropic.claude-sonnet-4-6,topic_fork,response_a,sliding_window@1024,0.75,0.75,0.0
moonshotai.kimi-k2.5,topic_fork_010|semantic_retrieval|1024|us.anthropic.claude-sonnet-4-6,topic_fork,response_a,semantic_retrieval@1024,1.0,1.0,0.0
moonshotai.kimi-k2.5,topic_fork_003|full_history|-|us.anthropic.claude-sonnet-4-6,topic_fork,response_a,full_history,0.75,0.75,0.0
moonshotai.kimi-k2.5,topic_fork_004|oracle_dag|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,topic_fork,response_b,oracle_dag,0.75,0.5,-0.25
moonshotai.kimi-k2.5,topic_fork_009|oracle_tree|-|us.anthropic.claude-sonnet-4-6,topic_fork,response_a,oracle_tree,1.0,1.0,0.0
moonshotai.kimi-k2.5,topic_fork_008|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,topic_fork,response_b,full_history,1.0,1.0,0.0
moonshotai.kimi-k2.5,topic_fork_001|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,topic_fork,response_b,full_history,0.5,0.75,0.25
moonshotai.kimi-k2.5,two_branch_join_003|sliding_window|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,two_branch_join,response_b,sliding_window@1024,1.0,1.0,0.0
moonshotai.kimi-k2.5,two_branch_join_012|oracle_tree|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,two_branch_join,response_b,oracle_tree,0.4,0.4,0.0
moonshotai.kimi-k2.5,two_branch_join_001|semantic_retrieval|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,two_branch_join,response_b,semantic_retrieval@1024,1.0,1.0,0.0
moonshotai.kimi-k2.5,two_branch_join_008|oracle_dag|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,two_branch_join,response_b,oracle_dag,1.0,1.0,0.0
moonshotai.kimi-k2.5,two_branch_join_005|oracle_tree|-|us.anthropic.claude-sonnet-4-6,two_branch_join,response_a,oracle_tree,0.6667,0.3333,-0.3333
moonshotai.kimi-k2.5,two_branch_join_006|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,two_branch_join,response_b,full_history,1.0,1.0,0.0
moonshotai.kimi-k2.5,two_branch_join_002|full_history|-|us.anthropic.claude-sonnet-4-6,two_branch_join,response_a,full_history,1.0,1.0,0.0
moonshotai.kimi-k2.5,two_branch_join_013|oracle_dag|-|us.anthropic.claude-sonnet-4-6,two_branch_join,response_a,oracle_dag,1.0,1.0,0.0
moonshotai.kimi-k2.5,two_branch_join_009|semantic_retrieval|1024|us.anthropic.claude-sonnet-4-6,two_branch_join,response_a,semantic_retrieval@1024,1.0,1.0,0.0
moonshotai.kimi-k2.5,two_branch_join_007|sliding_window|1024|us.anthropic.claude-sonnet-4-6,two_branch_join,response_a,sliding_window@1024,1.0,0.75,-0.25
moonshotai.kimi-k2.5,two_branch_join_015|sliding_window|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,two_branch_join,response_b,sliding_window@1024,1.0,0.6667,-0.3333
moonshotai.kimi-k2.5,two_branch_join_004|oracle_tree|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,two_branch_join,response_b,oracle_tree,0.5,0.25,-0.25
moonshotai.kimi-k2.5,two_branch_join_011|semantic_retrieval|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,two_branch_join,response_b,semantic_retrieval@1024,0.75,0.75,0.0
moonshotai.kimi-k2.5,two_branch_join_014|oracle_dag|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,two_branch_join,response_b,oracle_dag,0.75,0.75,0.0
moonshotai.kimi-k2.5,two_branch_join_010|oracle_tree|-|us.anthropic.claude-sonnet-4-6,two_branch_join,response_a,oracle_tree,0.75,0.5,-0.25
moonshotai.kimi-k2.5,two_branch_join_012|oracle_tree|-|us.anthropic.claude-sonnet-4-6,two_branch_join,response_a,oracle_tree,0.2,0.2,0.0
moonshotai.kimi-k2.5,two_branch_join_014|oracle_tree|-|us.anthropic.claude-sonnet-4-6,two_branch_join,response_a,oracle_tree,0.5,0.5,0.0
us.meta.llama4-maverick-17b-instruct-v1:0,ambiguous_reference_005|semantic_retrieval|1024|us.anthropic.claude-sonnet-4-6,ambiguous_reference,response_a,semantic_retrieval@1024,0.0,0.3333,0.3333
us.meta.llama4-maverick-17b-instruct-v1:0,ambiguous_reference_002|oracle_tree|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,ambiguous_reference,response_b,oracle_tree,0.3333,0.3333,0.0
us.meta.llama4-maverick-17b-instruct-v1:0,ambiguous_reference_006|oracle_dag|-|us.anthropic.claude-sonnet-4-6,ambiguous_reference,response_a,oracle_dag,1.0,1.0,0.0
us.meta.llama4-maverick-17b-instruct-v1:0,ambiguous_reference_004|sliding_window|1024|us.anthropic.claude-sonnet-4-6,ambiguous_reference,response_a,sliding_window@1024,1.0,1.0,0.0
us.meta.llama4-maverick-17b-instruct-v1:0,ambiguous_reference_008|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,ambiguous_reference,response_b,full_history,0.25,0.0,-0.25
us.meta.llama4-maverick-17b-instruct-v1:0,ambiguous_reference_007|oracle_tree|-|us.anthropic.claude-sonnet-4-6,ambiguous_reference,response_a,oracle_tree,1.0,1.0,0.0
us.meta.llama4-maverick-17b-instruct-v1:0,ambiguous_reference_003|semantic_retrieval|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,ambiguous_reference,response_b,semantic_retrieval@1024,0.75,1.0,0.25
us.meta.llama4-maverick-17b-instruct-v1:0,ambiguous_reference_001|oracle_dag|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,ambiguous_reference,response_b,oracle_dag,1.0,1.0,0.0
us.meta.llama4-maverick-17b-instruct-v1:0,ambiguous_reference_002|oracle_dag|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,ambiguous_reference,response_b,oracle_dag,0.3333,0.3333,0.0
us.meta.llama4-maverick-17b-instruct-v1:0,compound_turn_007|oracle_dag|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,compound_turn,response_b,oracle_dag,0.5,0.5,0.0
