key,target,length,scenario_id,family,method,budget,method_label,model_key,model,selected_turn_ids,context_tokens,context_precision,context_recall,context_f1,context_sufficiency,irrelevant_context_ratio,n_selected,n_evidence,n_distractors_selected,selected_turn_tokens,model_reported,route,input_tokens,output_tokens,reasoning_chars,answer_latency_s,stop_reason,usd,ts,build_latency_s,summary_text,summarized_turn_ids,stale_superseder_missing,reused,checklist_score,distractor_leakage,retraction
three_way_join_007__L60|full_history|-|minimax.minimax-m2.5,three_way_join_007,60,three_way_join_007__L60,three_way_join,full_history,,full_history,response_c,minimax.minimax-m2.5,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30', 't31', 't32', 't33', 't34', 't35', 't36', 't37', 't38', 't39', 't40', 't41', 't42', 't43', 't44', 't45', 't46', 't47', 't48', 't49', 't50', 't51', 't52', 't53', 't54', 't55', 't56', 't57', 't58', 't59', 't60']",7957,0.13333333333333333,1.0,0.23529411764705882,1,0.8752042226969964,60,8,52,7957,minimax.minimax-m2.5,minimax.minimax-m2.5@us-east-1,7882,756,2436.0,11.736,end_turn,0.006544,1789545164.321685,,,,,,1.0,0.0,0
three_way_join_008__L30|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,three_way_join_008,30,three_way_join_008__L30,three_way_join,full_history,,full_history,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30']",3501,0.23333333333333334,1.0,0.37837837837837834,1,0.8160525564124536,30,7,23,3501,anthropic.claude-haiku-4-5-20251001-v1:0,us.anthropic.claude-haiku-4-5-20251001-v1:0@us-east-1,4012,227,0.0,3.503,end_turn,0.005147,1789545166.451977,,,,,,1.0,0.0,0
three_way_join_008__L60|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,three_way_join_008,60,three_way_join_008__L60,three_way_join,full_history,,full_history,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30', 't31', 't32', 't33', 't34', 't35', 't36', 't37', 't38', 't39', 't40', 't41', 't42', 't43', 't44', 't45', 't46', 't47', 't48', 't49', 't50', 't51', 't52', 't53', 't54', 't55', 't56', 't57', 't58', 't59', 't60']",7726,0.11666666666666667,1.0,0.208955223880597,1,0.9166450944861506,60,7,53,7726,anthropic.claude-haiku-4-5-20251001-v1:0,us.anthropic.claude-haiku-4-5-20251001-v1:0@us-east-1,8683,248,0.0,4.037,end_turn,0.009923,1789545168.0375948,,,,,,1.0,0.0,0
three_way_join_008__L60|full_history|-|us.anthropic.claude-sonnet-4-6,three_way_join_008,60,three_way_join_008__L60,three_way_join,full_history,,full_history,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30', 't31', 't32', 't33', 't34', 't35', 't36', 't37', 't38', 't39', 't40', 't41', 't42', 't43', 't44', 't45', 't46', 't47', 't48', 't49', 't50', 't51', 't52', 't53', 't54', 't55', 't56', 't57', 't58', 't59', 't60']",7726,0.11666666666666667,1.0,0.208955223880597,1,0.9166450944861506,60,7,53,7726,claude-sonnet-4-6,us.anthropic.claude-sonnet-4-6@us-east-1,8684,205,0.0,6.765,end_turn,0.029127,1789545168.203635,,,,,,1.0,0.0,0
resume_001__L30|full_history|-|us.anthropic.claude-sonnet-4-6,resume_001,30,resume_001__L30,resume,full_history,,full_history,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30']",4435,0.06666666666666667,1.0,0.125,1,0.9003382187147689,30,2,28,4435,claude-sonnet-4-6,us.anthropic.claude-sonnet-4-6@us-east-1,5103,102,0.0,2.875,end_turn,0.016839,1789545170.9212742,,,,,,0.75,0.0,0
three_way_join_008__L30|full_history|-|minimax.minimax-m2.5,three_way_join_008,30,three_way_join_008__L30,three_way_join,full_history,,full_history,response_c,minimax.minimax-m2.5,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30']",3501,0.23333333333333334,1.0,0.37837837837837834,1,0.8160525564124536,30,7,23,3501,minimax.minimax-m2.5,minimax.minimax-m2.5@us-east-1,3560,378,969.0,8.784,end_turn,0.003043,1789545173.12021,,,,,,1.0,0.0,0
resume_001__L60|full_history|-|us.anthropic.claude-sonnet-4-6,resume_001,60,resume_001__L60,resume,full_history,,full_history,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30', 't31', 't32', 't33', 't34', 't35', 't36', 't37', 't38', 't39', 't40', 't41', 't42', 't43', 't44', 't45', 't46', 't47', 't48', 't49', 't50', 't51', 't52', 't53', 't54', 't55', 't56', 't57', 't58', 't59', 't60', 't61', 't62', 't63']",8020,0.031746031746031744,1.0,0.06153846153846154,1,0.9448877805486284,63,2,61,8020,claude-sonnet-4-6,us.anthropic.claude-sonnet-4-6@us-east-1,9072,154,0.0,5.159,end_turn,0.029526,1789545173.381542,,,,,,1.0,0.0,0
three_way_join_008__L60|full_history|-|minimax.minimax-m2.5,three_way_join_008,60,three_way_join_008__L60,three_way_join,full_history,,full_history,response_c,minimax.minimax-m2.5,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30', 't31', 't32', 't33', 't34', 't35', 't36', 't37', 't38', 't39', 't40', 't41', 't42', 't43', 't44', 't45', 't46', 't47', 't48', 't49', 't50', 't51', 't52', 't53', 't54', 't55', 't56', 't57', 't58', 't59', 't60']",7726,0.11666666666666667,1.0,0.208955223880597,1,0.9166450944861506,60,7,53,7726,minimax.minimax-m2.5,minimax.minimax-m2.5@us-east-1,7682,350,1079.0,7.892,end_turn,0.005449,1789545174.360887,,,,,,1.0,0.0,0
resume_001__L30|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,resume_001,30,resume_001__L30,resume,full_history,,full_history,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30']",4435,0.06666666666666667,1.0,0.125,1,0.9003382187147689,30,2,28,4435,anthropic.claude-haiku-4-5-20251001-v1:0,us.anthropic.claude-haiku-4-5-20251001-v1:0@us-east-1,5102,215,0.0,3.457,end_turn,0.006177,1789545174.399821,,,,,,1.0,0.0,0
resume_001__L60|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,resume_001,60,resume_001__L60,resume,full_history,,full_history,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30', 't31', 't32', 't33', 't34', 't35', 't36', 't37', 't38', 't39', 't40', 't41', 't42', 't43', 't44', 't45', 't46', 't47', 't48', 't49', 't50', 't51', 't52', 't53', 't54', 't55', 't56', 't57', 't58', 't59', 't60', 't61', 't62', 't63']",8020,0.031746031746031744,1.0,0.06153846153846154,1,0.9448877805486284,63,2,61,8020,anthropic.claude-haiku-4-5-20251001-v1:0,us.anthropic.claude-haiku-4-5-20251001-v1:0@us-east-1,9071,180,0.0,3.405,end_turn,0.009971,1789545176.551798,,,,,,1.0,0.0,0
resume_002__L30|full_history|-|us.anthropic.claude-sonnet-4-6,resume_002,30,resume_002__L30,resume,full_history,,full_history,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30']",3857,0.06666666666666667,1.0,0.125,1,0.9289603318641431,30,2,28,3857,claude-sonnet-4-6,us.anthropic.claude-sonnet-4-6@us-east-1,4450,96,0.0,2.787,end_turn,0.01479,1789545177.1992471,,,,,,1.0,0.0,0
resume_002__L30|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,resume_002,30,resume_002__L30,resume,full_history,,full_history,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30']",3857,0.06666666666666667,1.0,0.125,1,0.9289603318641431,30,2,28,3857,anthropic.claude-haiku-4-5-20251001-v1:0,us.anthropic.claude-haiku-4-5-20251001-v1:0@us-east-1,4449,115,0.0,2.376,end_turn,0.005024,1789545179.592845,,,,,,1.0,0.0,0
resume_002__L60|full_history|-|us.anthropic.claude-sonnet-4-6,resume_002,60,resume_002__L60,resume,full_history,,full_history,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30', 't31', 't32', 't33', 't34', 't35', 't36', 't37', 't38', 't39', 't40', 't41', 't42', 't43', 't44', 't45', 't46', 't47', 't48', 't49', 't50', 't51', 't52', 't53', 't54', 't55', 't56', 't57', 't58', 't59', 't60', 't61', 't62']",7928,0.03225806451612903,1.0,0.0625,1,0.965438950554995,62,2,60,7928,claude-sonnet-4-6,us.anthropic.claude-sonnet-4-6@us-east-1,8995,109,0.0,3.597,end_turn,0.02862,1789545180.173107,,,,,,1.0,0.0,0
resume_002__L60|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,resume_002,60,resume_002__L60,resume,full_history,,full_history,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30', 't31', 't32', 't33', 't34', 't35', 't36', 't37', 't38', 't39', 't40', 't41', 't42', 't43', 't44', 't45', 't46', 't47', 't48', 't49', 't50', 't51', 't52', 't53', 't54', 't55', 't56', 't57', 't58', 't59', 't60', 't61', 't62']",7928,0.03225806451612903,1.0,0.0625,1,0.965438950554995,62,2,60,7928,anthropic.claude-haiku-4-5-20251001-v1:0,us.anthropic.claude-haiku-4-5-20251001-v1:0@us-east-1,8994,152,0.0,2.57,end_turn,0.009754,1789545182.1881769,,,,,,1.0,0.0,0
resume_002__L30|full_history|-|minimax.minimax-m2.5,resume_002,30,resume_002__L30,resume,full_history,,full_history,response_c,minimax.minimax-m2.5,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30']",3857,0.06666666666666667,1.0,0.125,1,0.9289603318641431,30,2,28,3857,minimax.minimax-m2.5,minimax.minimax-m2.5@us-east-1,3834,275,987.0,5.198,end_turn,0.00296,1789545185.38922,,,,,,1.0,0.0,0
resume_001__L60|full_history|-|minimax.minimax-m2.5,resume_001,60,resume_001__L60,resume,full_history,,full_history,response_c,minimax.minimax-m2.5,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30', 't31', 't32', 't33', 't34', 't35', 't36', 't37', 't38', 't39', 't40', 't41', 't42', 't43', 't44', 't45', 't46', 't47', 't48', 't49', 't50', 't51', 't52', 't53', 't54', 't55', 't56', 't57', 't58', 't59', 't60', 't61', 't62', 't63']",8020,0.031746031746031744,1.0,0.06153846153846154,1,0.9448877805486284,63,2,61,8020,minimax.minimax-m2.5,minimax.minimax-m2.5@us-east-1,7924,385,1148.0,14.486,end_turn,0.005678,1789545188.871485,,,,,,1.0,0.0,0
resume_002__L60|full_history|-|minimax.minimax-m2.5,resume_002,60,resume_002__L60,resume,full_history,,full_history,response_c,minimax.minimax-m2.5,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30', 't31', 't32', 't33', 't34', 't35', 't36', 't37', 't38', 't39', 't40', 't41', 't42', 't43', 't44', 't45', 't46', 't47', 't48', 't49', 't50', 't51', 't52', 't53', 't54', 't55', 't56', 't57', 't58', 't59', 't60', 't61', 't62']",7928,0.03225806451612903,1.0,0.0625,1,0.965438950554995,62,2,60,7928,minimax.minimax-m2.5,minimax.minimax-m2.5@us-east-1,7825,218,721.0,8.31,end_turn,0.005218,1789545190.522578,,,,,,1.0,0.0,0
resume_003__L30|full_history|-|us.anthropic.claude-sonnet-4-6,resume_003,30,resume_003__L30,resume,full_history,,full_history,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30']",4001,0.06666666666666667,1.0,0.125,1,0.9350162459385154,30,2,28,4001,claude-sonnet-4-6,us.anthropic.claude-sonnet-4-6@us-east-1,4626,208,0.0,5.723,end_turn,0.016998,1789545191.131201,,,,,,0.6666666666666666,0.0,0
resume_001__L30|full_history|-|minimax.minimax-m2.5,resume_001,30,resume_001__L30,resume,full_history,,full_history,response_c,minimax.minimax-m2.5,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30']",4435,0.06666666666666667,1.0,0.125,1,0.9003382187147689,30,2,28,4435,minimax.minimax-m2.5,minimax.minimax-m2.5@us-east-1,4417,361,1130.0,20.878,end_turn,0.003517,1789545194.2759411,,,,,,1.0,0.0,0
resume_003__L30|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,resume_003,30,resume_003__L30,resume,full_history,,full_history,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30']",4001,0.06666666666666667,1.0,0.125,1,0.9350162459385154,30,2,28,4001,anthropic.claude-haiku-4-5-20251001-v1:0,us.anthropic.claude-haiku-4-5-20251001-v1:0@us-east-1,4625,275,0.0,4.193,end_turn,0.006,1789545194.73453,,,,,,1.0,0.0,0
resume_003__L60|full_history|-|us.anthropic.claude-sonnet-4-6,resume_003,60,resume_003__L60,resume,full_history,,full_history,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30', 't31', 't32', 't33', 't34', 't35', 't36', 't37', 't38', 't39', 't40', 't41', 't42', 't43', 't44', 't45', 't46', 't47', 't48', 't49', 't50', 't51', 't52', 't53', 't54', 't55', 't56', 't57', 't58', 't59', 't60', 't61', 't62', 't63', 't64', 't65']",8197,0.03076923076923077,1.0,0.059701492537313446,1,0.9682810784433329,65,2,63,8197,claude-sonnet-4-6,us.anthropic.claude-sonnet-4-6@us-east-1,9273,239,0.0,6.067,end_turn,0.031404,1789545194.9609852,,,,,,0.6666666666666666,0.0,0
resume_003__L60|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,resume_003,60,resume_003__L60,resume,full_history,,full_history,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30', 't31', 't32', 't33', 't34', 't35', 't36', 't37', 't38', 't39', 't40', 't41', 't42', 't43', 't44', 't45', 't46', 't47', 't48', 't49', 't50', 't51', 't52', 't53', 't54', 't55', 't56', 't57', 't58', 't59', 't60', 't61', 't62', 't63', 't64', 't65']",8197,0.03076923076923077,1.0,0.059701492537313446,1,0.9682810784433329,65,2,63,8197,anthropic.claude-haiku-4-5-20251001-v1:0,us.anthropic.claude-haiku-4-5-20251001-v1:0@us-east-1,9272,299,0.0,4.447,end_turn,0.010767,1789545195.6036649,,,,,,1.0,0.0,0
resume_004__L30|full_history|-|us.anthropic.claude-sonnet-4-6,resume_004,30,resume_004__L30,resume,full_history,,full_history,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30', 't31']",3761,0.06451612903225806,1.0,0.12121212121212122,1,0.890454666312151,31,2,29,3761,claude-sonnet-4-6,us.anthropic.claude-sonnet-4-6@us-east-1,4265,249,0.0,6.884,end_turn,0.01653,1789545201.861373,,,,,,1.0,1.0,0
resume_004__L60|full_history|-|us.anthropic.claude-sonnet-4-6,resume_004,60,resume_004__L60,resume,full_history,,full_history,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30', 't31', 't32', 't33', 't34', 't35', 't36', 't37', 't38', 't39', 't40', 't41', 't42', 't43', 't44', 't45', 't46', 't47', 't48', 't49', 't50', 't51', 't52', 't53', 't54', 't55', 't56', 't57', 't58', 't59', 't60', 't61', 't62', 't63']",8460,0.031746031746031744,1.0,0.06153846153846154,1,0.9513002364066194,63,2,61,8460,claude-sonnet-4-6,us.anthropic.claude-sonnet-4-6@us-east-1,9387,240,0.0,7.136,end_turn,0.031761,1789545202.7647161,,,,,,0.6666666666666666,0.0,0
resume_004__L30|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,resume_004,30,resume_004__L30,resume,full_history,,full_history,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30', 't31']",3761,0.06451612903225806,1.0,0.12121212121212122,1,0.890454666312151,31,2,29,3761,anthropic.claude-haiku-4-5-20251001-v1:0,us.anthropic.claude-haiku-4-5-20251001-v1:0@us-east-1,4264,210,0.0,3.41,end_turn,0.005314,1789545205.287897,,,,,,1.0,1.0,0
resume_004__L60|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,resume_004,60,resume_004__L60,resume,full_history,,full_history,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30', 't31', 't32', 't33', 't34', 't35', 't36', 't37', 't38', 't39', 't40', 't41', 't42', 't43', 't44', 't45', 't46', 't47', 't48', 't49', 't50', 't51', 't52', 't53', 't54', 't55', 't56', 't57', 't58', 't59', 't60', 't61', 't62', 't63']",8460,0.031746031746031744,1.0,0.06153846153846154,1,0.9513002364066194,63,2,61,8460,anthropic.claude-haiku-4-5-20251001-v1:0,us.anthropic.claude-haiku-4-5-20251001-v1:0@us-east-1,9386,207,0.0,3.236,end_turn,0.010421,1789545206.025582,,,,,,0.6666666666666666,0.0,0
resume_003__L60|full_history|-|minimax.minimax-m2.5,resume_003,60,resume_003__L60,resume,full_history,,full_history,response_c,minimax.minimax-m2.5,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30', 't31', 't32', 't33', 't34', 't35', 't36', 't37', 't38', 't39', 't40', 't41', 't42', 't43', 't44', 't45', 't46', 't47', 't48', 't49', 't50', 't51', 't52', 't53', 't54', 't55', 't56', 't57', 't58', 't59', 't60', 't61', 't62', 't63', 't64', 't65']",8197,0.03076923076923077,1.0,0.059701492537313446,1,0.9682810784433329,65,2,63,8197,minimax.minimax-m2.5,minimax.minimax-m2.5@us-east-1,8092,464,1190.0,19.787,end_turn,0.005969,1789545214.546632,,,,,,0.6666666666666666,0.0,0
resume_004__L30|full_history|-|minimax.minimax-m2.5,resume_004,30,resume_004__L30,resume,full_history,,full_history,response_c,minimax.minimax-m2.5,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30', 't31']",3761,0.06451612903225806,1.0,0.12121212121212122,1,0.890454666312151,31,2,29,3761,minimax.minimax-m2.5,minimax.minimax-m2.5@us-east-1,3785,385,1124.0,9.918,end_turn,0.003195,1789545215.223099,,,,,,1.0,0.0,0
resume_005__L60|full_history|-|us.anthropic.claude-sonnet-4-6,resume_005,60,resume_005__L60,resume,full_history,,full_history,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30', 't31', 't32', 't33', 't34', 't35', 't36', 't37', 't38', 't39', 't40', 't41', 't42', 't43', 't44', 't45', 't46', 't47', 't48', 't49', 't50', 't51', 't52', 't53', 't54', 't55', 't56', 't57', 't58', 't59', 't60', 't61']",8328,0.03278688524590164,1.0,0.06349206349206349,1,0.9583333333333334,61,2,59,8328,claude-sonnet-4-6,us.anthropic.claude-sonnet-4-6@us-east-1,9345,239,0.0,6.608,end_turn,0.03162,1789545221.852405,,,,,,0.6666666666666666,1.0,0
resume_005__L30|full_history|-|us.anthropic.claude-sonnet-4-6,resume_005,30,resume_005__L30,resume,full_history,,full_history,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30']",4537,0.06666666666666667,1.0,0.125,1,0.9235177430019836,30,2,28,4537,claude-sonnet-4-6,us.anthropic.claude-sonnet-4-6@us-east-1,5183,307,0.0,7.872,end_turn,0.020154,1789545222.4394948,,,,,,1.0,0.0,0
resume_004__L60|full_history|-|minimax.minimax-m2.5,resume_004,60,resume_004__L60,resume,full_history,,full_history,response_c,minimax.minimax-m2.5,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30', 't31', 't32', 't33', 't34', 't35', 't36', 't37', 't38', 't39', 't40', 't41', 't42', 't43', 't44', 't45', 't46', 't47', 't48', 't49', 't50', 't51', 't52', 't53', 't54', 't55', 't56', 't57', 't58', 't59', 't60', 't61', 't62', 't63']",8460,0.031746031746031744,1.0,0.06153846153846154,1,0.9513002364066194,63,2,61,8460,minimax.minimax-m2.5,minimax.minimax-m2.5@us-east-1,8392,514,1329.0,17.898,end_turn,0.006269,1789545223.9486,,,,,,0.6666666666666666,0.0,0
resume_005__L60|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,resume_005,60,resume_005__L60,resume,full_history,,full_history,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30', 't31', 't32', 't33', 't34', 't35', 't36', 't37', 't38', 't39', 't40', 't41', 't42', 't43', 't44', 't45', 't46', 't47', 't48', 't49', 't50', 't51', 't52', 't53', 't54', 't55', 't56', 't57', 't58', 't59', 't60', 't61']",8328,0.03278688524590164,1.0,0.06349206349206349,1,0.9583333333333334,61,2,59,8328,anthropic.claude-haiku-4-5-20251001-v1:0,us.anthropic.claude-haiku-4-5-20251001-v1:0@us-east-1,9344,229,0.0,3.761,end_turn,0.010489,1789545226.215889,,,,,,1.0,0.0,0
resume_005__L30|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,resume_005,30,resume_005__L30,resume,full_history,,full_history,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28', 't29', 't30']",4537,0.06666666666666667,1.0,0.125,1,0.9235177430019836,30,2,28,4537,anthropic.claude-haiku-4-5-20251001-v1:0,us.anthropic.claude-haiku-4-5-20251001-v1:0@us-east-1,5182,264,0.0,4.539,end_turn,0.006502,1789545226.410316,,,,,,0.6666666666666666,0.0,0
